time	label	finDynamicsBlock.rate			finDynamicsBlock.&pFin.angle[0]	finDynamicsBlock.&pFin.angle[1]	finDynamicsBlock.&pFin.angle[2]	engineDynamicsBlock.&p.force[0]	engineDynamicsBlock.&p.force[1]	engineDynamicsBlock.&p.force[2]	engineDynamicsBlock.&p.moment[0]	engineDynamicsBlock.&p.moment[1]	engineDynamicsBlock.&p.moment[2]	engineDynamicsBlock.&p.velocity[0]	engineDynamicsBlock.&p.velocity[1]	engineDynamicsBlock.&p.velocity[2]	engineDynamicsBlock.&p.rate[0]	engineDynamicsBlock.&p.rate[1]	engineDynamicsBlock.&p.rate[2]	engineDynamicsBlock.&p.position[0]	engineDynamicsBlock.&p.position[1]	engineDynamicsBlock.&p.position[2]	engineDynamicsBlock.&p.angle[0]	engineDynamicsBlock.&p.angle[1]	engineDynamicsBlock.&p.angle[2]	bodyDynamicsBlock.&p.force[0]	bodyDynamicsBlock.&p.force[1]	bodyDynamicsBlock.&p.force[2]	bodyDynamicsBlock.&p.moment[0]	bodyDynamicsBlock.&p.moment[1]	bodyDynamicsBlock.&p.moment[2]	bodyDynamicsBlock.&p.velocity[0]	bodyDynamicsBlock.&p.velocity[1]	bodyDynamicsBlock.&p.velocity[2]	bodyDynamicsBlock.&p.rate[0]	bodyDynamicsBlock.&p.rate[1]	bodyDynamicsBlock.&p.rate[2]	bodyDynamicsBlock.&p.position[0]	bodyDynamicsBlock.&p.position[1]	bodyDynamicsBlock.&p.position[2]	bodyDynamicsBlock.&p.angle[0]	bodyDynamicsBlock.&p.angle[1]	bodyDynamicsBlock.&p.angle[2]	atmosphereBlock.&pAtmo.airDensity[0]	atmosphereBlock.&pAtmo.speedOfSound[0]	atmosphereBlock.&ph.height[0]	aeroFrameBlock.&p.force[0]	aeroFrameBlock.&p.force[1]	aeroFrameBlock.&p.force[2]	aeroFrameBlock.&p.moment[0]	aeroFrameBlock.&p.moment[1]	aeroFrameBlock.&p.moment[2]	aeroFrameBlock.&p.velocity[0]	aeroFrameBlock.&p.velocity[1]	aeroFrameBlock.&p.velocity[2]	aeroFrameBlock.&p.rate[0]	aeroFrameBlock.&p.rate[1]	aeroFrameBlock.&p.rate[2]	aeroFrameBlock.&p.position[0]	aeroFrameBlock.&p.position[1]	aeroFrameBlock.&p.position[2]	aeroFrameBlock.&p.angle[0]	aeroFrameBlock.&p.angle[1]	aeroFrameBlock.&p.angle[2]	aeroFrameBlock.&ph.height[0]	aeroDynamicsBlock.Cx_alpha	aeroDynamicsBlock.Cz_alpha	aeroDynamicsBlock.Cm_alpha	aeroDynamicsBlock.AoA	aeroDynamicsBlock.SSA	aeroDynamicsBlock.V	aeroDynamicsBlock.Mach	aeroDynamicsBlock.&p.force[0]	aeroDynamicsBlock.&p.force[1]	aeroDynamicsBlock.&p.force[2]	aeroDynamicsBlock.&p.moment[0]	aeroDynamicsBlock.&p.moment[1]	aeroDynamicsBlock.&p.moment[2]	aeroDynamicsBlock.&p.velocity[0]	aeroDynamicsBlock.&p.velocity[1]	aeroDynamicsBlock.&p.velocity[2]	aeroDynamicsBlock.&p.rate[0]	aeroDynamicsBlock.&p.rate[1]	aeroDynamicsBlock.&p.rate[2]	aeroDynamicsBlock.&p.position[0]	aeroDynamicsBlock.&p.position[1]	aeroDynamicsBlock.&p.position[2]	aeroDynamicsBlock.&p.angle[0]	aeroDynamicsBlock.&p.angle[1]	aeroDynamicsBlock.&p.angle[2]	aeroDynamicsBlock.&pAtmosphere.airDensity[0]	aeroDynamicsBlock.&pAtmosphere.speedOfSound[0]	aeroDynamicsBlock.&pFin.angle[0]	aeroDynamicsBlock.&pFin.angle[1]	aeroDynamicsBlock.&pFin.angle[2]	
0.028	tick	-1.14019	-0.551441	-0.00750065	0	-0.0278425	0	10000	0	0	0	0	0	984.635	0	0.654547	0	0.0467659	0	27.5609	0	-3048	0	0.000341173	0	-4620.77	0	-2857.59	0	-1025.09	0	984.635	0	0.654547	0	0.0467659	0	27.5609	0	-3048	0	0.000341173	0	0.904776	328.863	-3048	-0.682846	0	2001.46	0	0	0	984.635	0	0.654547	0	0.0467659	0	27.5609	0	-3048	0	0.000341173	0	-3048	-0.3	-0.00648622	0.00188345	0.000664762	0	984.635	2.99405	-5378.55	0	856.13	0	1025.09	0	984.635	0	0.654547	0	0.0467659	0	27.5609	0	-3048	0	0.000341173	0	0.904776	328.863	0	-0.0278425	0	
0.029	tick	-1.06336	-0.552549	-0.00661158	0	-0.0289498	0	10000	0	0	0	0	0	984.657	0	0.716774	0	0.0509606	0	28.5455	0	-3048	0	0.000390074	0	-4620.42	0	-2885.23	0	-1049.87	0	984.657	0	0.716774	0	0.0509606	0	28.5455	0	-3048	0	0.000390074	0	0.904776	328.863	-3048	-0.780719	0	2001.46	0	0	0	984.657	0	0.716774	0	0.0509606	0	28.5455	0	-3048	0	0.000390074	0	-3048	-0.3	-0.00710396	0.00205991	0.000727943	0	984.657	2.99412	-5378.8	0	883.771	0	1049.87	0	984.657	0	0.716774	0	0.0509606	0	28.5455	0	-3048	0	0.000390074	0	0.904776	328.863	0	-0.0289498	0	
0.03	tick	-0.982777	-0.553572	-0.00572384	0	-0.0299734	0	10000	0	0	0	0	0	984.68	0	0.783338	0	0.0552445	0	29.5302	0	-3048	0	0.000443251	0	-4620.07	0	-2909.17	0	-1070.03	0	984.68	0	0.783338	0	0.0552445	0	29.5302	0	-3048	0	0.000443251	0	0.904776	328.863	-3048	-0.887149	0	2001.46	0	0	0	984.68	0	0.783338	0	0.0552445	0	29.5302	0	-3048	0	0.000443251	0	-3048	-0.3	-0.00776498	0.00224816	0.000795526	0	984.68	2.99419	-5379.04	0	907.71	0	1070.03	0	984.68	0	0.783338	0	0.0552445	0	29.5302	0	-3048	0	0.000443251	0	0.904776	328.863	0	-0.0299734	0	
0.031	tick	-0.900752	-0.554505	-0.0048736	0	-0.0309063	0	10000	0	0	0	0	0	984.702	0	0.854371	0	0.0595912	0	30.5149	0	-3047.99	0	0.00050086	0	-4619.71	0	-2929.15	0	-1085.4	0	984.702	0	0.854371	0	0.0595912	0	30.5149	0	-3047.99	0	0.00050086	0	0.904776	328.863	-3047.99	-1.00245	0	2001.46	0	0	0	984.702	0	0.854371	0	0.0595912	0	30.5149	0	-3047.99	0	0.00050086	0	-3047.99	-0.3	-0.00847062	0.00244849	0.000867644	0	984.703	2.99426	-5379.29	0	927.686	0	1085.4	0	984.702	0	0.854371	0	0.0595912	0	30.5149	0	-3047.99	0	0.00050086	0	0.904776	328.863	0	-0.0309063	0	
0.032	tick	-0.819214	-0.555345	-0.00407811	0	-0.0317462	0	10000	0	0	0	0	0	984.725	0	0.929934	0	0.063977	0	31.4996	0	-3047.99	0	0.000562988	0	-4619.33	0	-2945.06	0	-1096.05	0	984.725	0	0.929934	0	0.063977	0	31.4996	0	-3047.99	0	0.000562988	0	0.904776	328.863	-3047.99	-1.1268	0	2001.46	0	0	0	984.725	0	0.929934	0	0.063977	0	31.4996	0	-3047.99	0	0.000562988	0	-3047.99	-0.3	-0.00922156	0.00266095	0.000944359	0	984.725	2.99433	-5379.54	0	943.603	0	1096.05	0	984.725	0	0.929934	0	0.063977	0	31.4996	0	-3047.99	0	0.000562988	0	0.904776	328.863	0	-0.0317462	0	
0.033	tick	-0.738639	-0.556094	-0.00333006	0	-0.032495	0	10000	0	0	0	0	0	984.748	0	1.00999	0	0.0683864	0	32.4843	0	-3047.99	0	0.000629617	0	-4618.95	0	-2956.99	0	-1102.18	0	984.748	0	1.00999	0	0.0683864	0	32.4843	0	-3047.99	0	0.000629617	0	0.904776	328.863	-3047.99	-1.26015	0	2001.46	0	0	0	984.748	0	1.00999	0	0.0683864	0	32.4843	0	-3047.99	0	0.000629617	0	-3047.99	-0.3	-0.0100175	0.00288529	0.00102564	0	984.748	2.9944	-5379.79	0	955.529	0	1102.18	0	984.748	0	1.00999	0	0.0683864	0	32.4843	0	-3047.99	0	0.000629617	0	0.904776	328.863	0	-0.032495	0	
0.034	tick	-0.65803	-0.556754	-0.00259719	0	-0.0331551	0	10000	0	0	0	0	0	984.77	0	1.09446	0	0.0728112	0	33.4691	0	-3047.99	0	0.000700675	0	-4618.56	0	-2965.03	0	-1103.95	0	984.77	0	1.09446	0	0.0728112	0	33.4691	0	-3047.99	0	0.000700675	0	0.904776	328.863	-3047.99	-1.40237	0	2001.46	0	0	0	984.77	0	1.09446	0	0.0728112	0	33.4691	0	-3047.99	0	0.000700675	0	-3047.99	-0.3	-0.0108578	0.00312111	0.00111139	0	984.771	2.99447	-5380.04	0	963.565	0	1103.95	0	984.77	0	1.09446	0	0.0728112	0	33.4691	0	-3047.99	0	0.000700675	0	0.904776	328.863	0	-0.0331551	0	
0.035	tick	-0.573371	-0.557331	-0.00174066	0	-0.0337324	0	10000	0	0	0	0	0	984.793	0	1.18321	0	0.0772486	0	34.4539	0	-3047.99	0	0.000776032	0	-4618.16	0	-2969.4	0	-1101.68	0	984.793	0	1.18321	0	0.0772486	0	34.4539	0	-3047.99	0	0.000776032	0	0.904776	328.863	-3047.99	-1.5532	0	2001.46	0	0	0	984.793	0	1.18321	0	0.0772486	0	34.4539	0	-3047.99	0	0.000776032	0	-3047.99	-0.3	-0.011741	0.00336778	0.00120148	0	984.793	2.99454	-5380.28	0	967.941	0	1101.68	0	984.793	0	1.18321	0	0.0772486	0	34.4539	0	-3047.99	0	0.000776032	0	0.904776	328.863	0	-0.0337324	0	
0.036	tick	-0.478337	-0.557835	-0.000343488	0	-0.0342361	0	10000	0	0	0	0	0	984.815	0	1.27614	0	0.0816867	0	35.4387	0	-3047.99	0	0.000855612	0	-4617.76	0	-2970.45	0	-1095.88	0	984.815	0	1.27614	0	0.0816867	0	35.4387	0	-3047.99	0	0.000855612	0	0.904776	328.863	-3047.99	-1.71247	0	2001.46	0	0	0	984.815	0	1.27614	0	0.0816867	0	35.4387	0	-3047.99	0	0.000855612	0	-3047.99	-0.3	-0.0126665	0.00362478	0.00129581	0	984.816	2.9946	-5380.53	0	968.985	0	1095.88	0	984.815	0	1.27614	0	0.0816867	0	35.4387	0	-3047.99	0	0.000855612	0	0.904776	328.863	0	-0.0342361	0	
BeforeStateEvent	0.0361967	evSL	54
0.0361967	evState	-0.458348	-0.557925	1.65949e-013	0	-0.0343263	0	10000	0	0	0	0	0	984.82	0	1.29492	0	0.0825579	0	35.6325	0	-3047.99	0	0.000871771	0	-4617.68	0	-2970.25	0	-1094.33	0	984.82	0	1.29492	0	0.0825579	0	35.6325	0	-3047.99	0	0.000871771	0	0.904776	328.863	-3047.99	-1.74482	0	2001.46	0	0	0	984.82	0	1.29492	0	0.0825579	0	35.6325	0	-3047.99	0	0.000871771	0	-3047.99	-0.3	-0.0128536	0.00367657	0.00131488	0	984.82	2.99462	-5380.58	0	968.791	0	1094.33	0	984.82	0	1.29492	0	0.0825579	0	35.6325	0	-3047.99	0	0.000871771	0	0.904776	328.863	0	-0.0343263	0	
AfterStateEvent	0.0361967	evSL	54
0.0361967	evState	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	984.82	0	1.29492	0	0.0825579	0	35.6325	0	-3047.99	0	0.000871771	0	-4617.68	0	-2948.05	0	-1063.58	0	984.82	0	1.29492	0	0.0825579	0	35.6325	0	-3047.99	0	0.000871771	0	0.904776	328.863	-3047.99	-1.74482	0	2001.46	0	0	0	984.82	0	1.29492	0	0.0825579	0	35.6325	0	-3047.99	0	0.000871771	0	-3047.99	-0.3	-0.0128536	0.00367645	0.00131488	0	984.82	2.99462	-5380.58	0	946.584	0	1063.58	0	984.82	0	1.29492	0	0.0825579	0	35.6325	0	-3047.99	0	0.000871771	0	0.904776	328.863	0	-0.0336907	0	
0.037	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	984.838	0	1.37316	0	0.0859728	0	36.4235	0	-3047.99	0	0.000939463	0	-4617.34	0	-2934.1	0	-1040.43	0	984.838	0	1.37316	0	0.0859728	0	36.4235	0	-3047.99	0	0.000939463	0	0.904776	328.863	-3047.99	-1.8803	0	2001.46	0	0	0	984.838	0	1.37316	0	0.0859728	0	36.4235	0	-3047.99	0	0.000939463	0	-3047.99	-0.3	-0.0136332	0.00389205	0.0013943	0	984.839	2.99467	-5380.78	0	932.636	0	1040.43	0	984.838	0	1.37316	0	0.0859728	0	36.4235	0	-3047.99	0	0.000939463	0	0.904776	328.863	0	-0.0336907	0	
0.038	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	984.86	0	1.47422	0	0.0901207	0	37.4084	0	-3047.99	0	0.00102752	0	-4616.92	0	-2916.07	0	-1012.38	0	984.86	0	1.47422	0	0.0901207	0	37.4084	0	-3047.99	0	0.00102752	0	0.904776	328.863	-3047.99	-2.05654	0	2001.46	0	0	0	984.86	0	1.47422	0	0.0901207	0	37.4084	0	-3047.99	0	0.00102752	0	-3047.99	-0.3	-0.0146406	0.00416947	0.00149688	0	984.861	2.99474	-5381.03	0	914.61	0	1012.38	0	984.86	0	1.47422	0	0.0901207	0	37.4084	0	-3047.99	0	0.00102752	0	0.904776	328.863	0	-0.0336907	0	
0.039	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	984.883	0	1.57922	0	0.0941569	0	38.3932	0	-3047.99	0	0.00111967	0	-4616.48	0	-2897.32	0	-985.15	0	984.883	0	1.57922	0	0.0941569	0	38.3932	0	-3047.99	0	0.00111967	0	0.904776	328.863	-3047.99	-2.24097	0	2001.46	0	0	0	984.883	0	1.57922	0	0.0941569	0	38.3932	0	-3047.99	0	0.00111967	0	-3047.99	-0.3	-0.015688	0.00445624	0.00160346	0	984.884	2.99481	-5381.27	0	895.863	0	985.15	0	984.883	0	1.57922	0	0.0941569	0	38.3932	0	-3047.99	0	0.00111967	0	0.904776	328.863	0	-0.0336907	0	
0.04	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	984.905	0	1.68805	0	0.0980847	0	39.3781	0	-3047.99	0	0.00121579	0	-4616.04	0	-2877.88	0	-958.718	0	984.905	0	1.68805	0	0.0980847	0	39.3781	0	-3047.99	0	0.00121579	0	0.904776	328.863	-3047.99	-2.43337	0	2001.46	0	0	0	984.905	0	1.68805	0	0.0980847	0	39.3781	0	-3047.99	0	0.00121579	0	-3047.99	-0.3	-0.0167741	0.0047522	0.00171392	0	984.907	2.99488	-5381.52	0	876.419	0	958.718	0	984.905	0	1.68805	0	0.0980847	0	39.3781	0	-3047.99	0	0.00121579	0	0.904776	328.863	0	-0.0336907	0	
0.041	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	984.928	0	1.80046	0	0.101912	0	40.3631	0	-3047.99	0	0.00131566	0	-4615.6	0	-2857.78	0	-933.03	0	984.928	0	1.80046	0	0.101912	0	40.3631	0	-3047.99	0	0.00131566	0	0.904776	328.863	-3047.99	-2.63324	0	2001.46	0	0	0	984.928	0	1.80046	0	0.101912	0	40.3631	0	-3047.99	0	0.00131566	0	-3047.99	-0.3	-0.0178969	0.00505607	0.00182801	0	984.929	2.99495	-5381.77	0	856.317	0	933.03	0	984.928	0	1.80046	0	0.101912	0	40.3631	0	-3047.99	0	0.00131566	0	0.904776	328.863	0	-0.0336907	0	
0.042	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	984.95	0	1.91607	0	0.105649	0	41.348	0	-3047.99	0	0.00141888	0	-4615.14	0	-2837.08	0	-907.995	0	984.95	0	1.91607	0	0.105649	0	41.348	0	-3047.99	0	0.00141888	0	0.904776	328.863	-3047.99	-2.83983	0	2001.46	0	0	0	984.95	0	1.91607	0	0.105649	0	41.348	0	-3047.99	0	0.00141888	0	-3047.99	-0.3	-0.0190526	0.00536618	0.00194534	0	984.952	2.99502	-5382.02	0	835.621	0	907.995	0	984.95	0	1.91607	0	0.105649	0	41.348	0	-3047.99	0	0.00141888	0	0.904776	328.863	0	-0.0336907	0	
0.043	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	984.972	0	2.03465	0	0.109304	0	42.333	0	-3047.99	0	0.00152523	0	-4614.68	0	-2815.83	0	-883.562	0	984.972	0	2.03465	0	0.109304	0	42.333	0	-3047.99	0	0.00152523	0	0.904776	328.863	-3047.99	-3.0527	0	2001.46	0	0	0	984.972	0	2.03465	0	0.109304	0	42.333	0	-3047.99	0	0.00152523	0	-3047.99	-0.3	-0.0202394	0.0056815	0.00206568	0	984.975	2.99509	-5382.27	0	814.366	0	883.562	0	984.972	0	2.03465	0	0.109304	0	42.333	0	-3047.99	0	0.00152523	0	0.904776	328.863	0	-0.0336907	0	
0.044	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	984.995	0	2.15627	0	0.112874	0	43.3179	0	-3047.99	0	0.0016348	0	-4614.21	0	-2794	0	-859.748	0	984.995	0	2.15627	0	0.112874	0	43.3179	0	-3047.99	0	0.0016348	0	0.904776	328.863	-3047.99	-3.27198	0	2001.46	0	0	0	984.995	0	2.15627	0	0.112874	0	43.3179	0	-3047.99	0	0.0016348	0	-3047.99	-0.3	-0.0214578	0.00600241	0.00218911	0	984.997	2.99516	-5382.51	0	792.541	0	859.748	0	984.995	0	2.15627	0	0.112874	0	43.3179	0	-3047.99	0	0.0016348	0	0.904776	328.863	0	-0.0336907	0	
0.045	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	985.017	0	2.28108	0	0.116355	0	44.303	0	-3047.99	0	0.00174771	0	-4613.74	0	-2771.58	0	-836.589	0	985.017	0	2.28108	0	0.116355	0	44.303	0	-3047.99	0	0.00174771	0	0.904776	328.863	-3047.99	-3.49797	0	2001.46	0	0	0	985.017	0	2.28108	0	0.116355	0	44.303	0	-3047.99	0	0.00174771	0	-3047.99	-0.3	-0.0227091	0.00632962	0.00231576	0	985.02	2.99522	-5382.76	0	770.124	0	836.589	0	985.017	0	2.28108	0	0.116355	0	44.303	0	-3047.99	0	0.00174771	0	0.904776	328.863	0	-0.0336907	0	
0.046	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	985.039	0	2.4092	0	0.119743	0	45.288	0	-3047.99	0	0.00186408	0	-4613.26	0	-2748.56	0	-814.112	0	985.039	0	2.4092	0	0.119743	0	45.288	0	-3047.99	0	0.00186408	0	0.904777	328.863	-3047.99	-3.73088	0	2001.46	0	0	0	985.039	0	2.4092	0	0.119743	0	45.288	0	-3047.99	0	0.00186408	0	-3047.99	-0.3	-0.0239943	0.00666375	0.00244576	0	985.043	2.99529	-5383.01	0	747.097	0	814.112	0	985.039	0	2.4092	0	0.119743	0	45.288	0	-3047.99	0	0.00186408	0	0.904777	328.863	0	-0.0336907	0	
0.047	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	985.062	0	2.54068	0	0.123035	0	46.273	0	-3047.99	0	0.00198398	0	-4612.77	0	-2724.91	0	-792.336	0	985.062	0	2.54068	0	0.123035	0	46.273	0	-3047.99	0	0.00198398	0	0.904777	328.863	-3047.99	-3.97086	0	2001.46	0	0	0	985.062	0	2.54068	0	0.123035	0	46.273	0	-3047.99	0	0.00198398	0	-3047.99	-0.3	-0.025314	0.00700526	0.00257918	0	985.065	2.99536	-5383.26	0	723.449	0	792.336	0	985.062	0	2.54068	0	0.123035	0	46.273	0	-3047.99	0	0.00198398	0	0.904777	328.863	0	-0.0336907	0	
0.048	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	985.084	0	2.67551	0	0.126233	0	47.2581	0	-3047.99	0	0.00210739	0	-4612.28	0	-2700.65	0	-771.256	0	985.084	0	2.67551	0	0.126233	0	47.2581	0	-3047.99	0	0.00210739	0	0.904777	328.863	-3047.99	-4.21786	0	2001.46	0	0	0	985.084	0	2.67551	0	0.126233	0	47.2581	0	-3047.99	0	0.00210739	0	-3047.99	-0.3	-0.0266678	0.00735423	0.00271599	0	985.088	2.99543	-5383.51	0	699.187	0	771.256	0	985.084	0	2.67551	0	0.126233	0	47.2581	0	-3047.99	0	0.00210739	0	0.904777	328.863	0	-0.0336907	0	
0.049	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	985.106	0	2.81357	0	0.129339	0	48.2432	0	-3047.99	0	0.00223419	0	-4611.78	0	-2675.79	0	-750.846	0	985.106	0	2.81357	0	0.129339	0	48.2432	0	-3047.99	0	0.00223419	0	0.904777	328.863	-3047.99	-4.47164	0	2001.46	0	0	0	985.106	0	2.81357	0	0.129339	0	48.2432	0	-3047.99	0	0.00223419	0	-3047.99	-0.3	-0.0280547	0.00771019	0.00285608	0	985.111	2.9955	-5383.75	0	674.331	0	750.846	0	985.106	0	2.81357	0	0.129339	0	48.2432	0	-3047.99	0	0.00223419	0	0.904777	328.863	0	-0.0336907	0	
0.05	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	985.129	0	2.95467	0	0.13236	0	49.2283	0	-3047.99	0	0.00236419	0	-4611.27	0	-2650.37	0	-731.062	0	985.129	0	2.95467	0	0.13236	0	49.2283	0	-3047.99	0	0.00236419	0	0.904777	328.863	-3047.99	-4.73184	0	2001.46	0	0	0	985.129	0	2.95467	0	0.13236	0	49.2283	0	-3047.99	0	0.00236419	0	-3047.99	-0.3	-0.029473	0.0080721	0.00299924	0	985.133	2.99557	-5384	0	648.909	0	731.062	0	985.129	0	2.95467	0	0.13236	0	49.2283	0	-3047.99	0	0.00236419	0	0.904777	328.863	0	-0.0336907	0	
0.051	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	985.151	0	3.0986	0	0.135302	0	50.2135	0	-3047.98	0	0.00249719	0	-4610.75	0	-2624.41	0	-711.854	0	985.151	0	3.0986	0	0.135302	0	50.2135	0	-3047.98	0	0.00249719	0	0.904777	328.864	-3047.98	-4.99803	0	2001.46	0	0	0	985.151	0	3.0986	0	0.135302	0	50.2135	0	-3047.98	0	0.00249719	0	-3047.98	-0.3	-0.0309209	0.00843873	0.00314527	0	985.156	2.99564	-5384.25	0	622.953	0	711.854	0	985.151	0	3.0986	0	0.135302	0	50.2135	0	-3047.98	0	0.00249719	0	0.904777	328.864	0	-0.0336907	0	
0.052	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	985.173	0	3.24513	0	0.138171	0	51.1986	0	-3047.98	0	0.00263296	0	-4610.23	0	-2597.96	0	-693.17	0	985.173	0	3.24513	0	0.138171	0	51.1986	0	-3047.98	0	0.00263296	0	0.904777	328.864	-3047.98	-5.26977	0	2001.46	0	0	0	985.173	0	3.24513	0	0.138171	0	51.1986	0	-3047.98	0	0.00263296	0	-3047.98	-0.3	-0.0323964	0.00880891	0.00329393	0	985.179	2.99571	-5384.5	0	596.5	0	693.17	0	985.173	0	3.24513	0	0.138171	0	51.1986	0	-3047.98	0	0.00263296	0	0.904777	328.864	0	-0.0336907	0	
0.053	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	985.195	0	3.39401	0	0.140975	0	52.1838	0	-3047.98	0	0.00277126	0	-4609.71	0	-2571.04	0	-674.953	0	985.195	0	3.39401	0	0.140975	0	52.1838	0	-3047.98	0	0.00277126	0	0.904777	328.864	-3047.98	-5.54657	0	2001.45	0	0	0	985.195	0	3.39401	0	0.140975	0	52.1838	0	-3047.98	0	0.00277126	0	-3047.98	-0.3	-0.0338973	0.00918144	0.00344498	0	985.201	2.99578	-5384.75	0	569.588	0	674.953	0	985.195	0	3.39401	0	0.140975	0	52.1838	0	-3047.98	0	0.00277126	0	0.904777	328.864	0	-0.0336907	0	
0.054	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	985.217	0	3.5451	0	0.143719	0	53.169	0	-3047.98	0	0.00291194	0	-4609.18	0	-2543.69	0	-657.167	0	985.217	0	3.5451	0	0.143719	0	53.169	0	-3047.98	0	0.00291194	0	0.904777	328.864	-3047.98	-5.82813	0	2001.45	0	0	0	985.217	0	3.5451	0	0.143719	0	53.169	0	-3047.98	0	0.00291194	0	-3047.98	-0.3	-0.0354222	0.00955556	0.00359825	0	985.224	2.99584	-5384.99	0	542.241	0	657.167	0	985.217	0	3.5451	0	0.143719	0	53.169	0	-3047.98	0	0.00291194	0	0.904777	328.864	0	-0.0336907	0	
0.055	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	985.239	0	3.6984	0	0.146402	0	54.1543	0	-3047.98	0	0.003055	0	-4608.64	0	-2515.91	0	-639.817	0	985.239	0	3.6984	0	0.146402	0	54.1543	0	-3047.98	0	0.003055	0	0.904777	328.864	-3047.98	-6.11447	0	2001.45	0	0	0	985.239	0	3.6984	0	0.146402	0	54.1543	0	-3047.98	0	0.003055	0	-3047.98	-0.3	-0.0369713	0.00993136	0.00375376	0	985.246	2.99591	-5385.24	0	514.459	0	639.817	0	985.239	0	3.6984	0	0.146402	0	54.1543	0	-3047.98	0	0.003055	0	0.904777	328.864	0	-0.0336907	0	
0.056	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	985.261	0	3.85403	0	0.14902	0	55.1395	0	-3047.98	0	0.00320058	0	-4608.1	0	-2487.67	0	-622.932	0	985.261	0	3.85403	0	0.14902	0	55.1395	0	-3047.98	0	0.00320058	0	0.904777	328.864	-3047.98	-6.40583	0	2001.45	0	0	0	985.261	0	3.85403	0	0.14902	0	55.1395	0	-3047.98	0	0.00320058	0	-3047.98	-0.3	-0.0385454	0.0103095	0.00391163	0	985.269	2.99598	-5385.49	0	486.223	0	622.932	0	985.261	0	3.85403	0	0.14902	0	55.1395	0	-3047.98	0	0.00320058	0	0.904777	328.864	0	-0.0336907	0	
0.057	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	985.283	0	4.01213	0	0.151569	0	56.1248	0	-3047.98	0	0.0033488	0	-4607.56	0	-2458.96	0	-606.546	0	985.283	0	4.01213	0	0.151569	0	56.1248	0	-3047.98	0	0.0033488	0	0.904777	328.864	-3047.98	-6.70248	0	2001.45	0	0	0	985.283	0	4.01213	0	0.151569	0	56.1248	0	-3047.98	0	0.0033488	0	-3047.98	-0.3	-0.0401459	0.0106908	0.004072	0	985.292	2.99605	-5385.74	0	457.512	0	606.546	0	985.283	0	4.01213	0	0.151569	0	56.1248	0	-3047.98	0	0.0033488	0	0.904777	328.864	0	-0.0336907	0	
0.058	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	985.305	0	4.17283	0	0.154045	0	57.1101	0	-3047.98	0	0.00349978	0	-4607.01	0	-2429.76	0	-590.689	0	985.305	0	4.17283	0	0.154045	0	57.1101	0	-3047.98	0	0.00349978	0	0.904777	328.864	-3047.98	-7.00467	0	2001.45	0	0	0	985.305	0	4.17283	0	0.154045	0	57.1101	0	-3047.98	0	0.00349978	0	-3047.98	-0.3	-0.0417737	0.0110762	0.004235	0	985.314	2.99612	-5385.99	0	428.309	0	590.689	0	985.305	0	4.17283	0	0.154045	0	57.1101	0	-3047.98	0	0.00349978	0	0.904777	328.864	0	-0.0336907	0	
0.059	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	985.327	0	4.33615	0	0.156446	0	58.0954	0	-3047.98	0	0.00365357	0	-4606.45	0	-2400.06	0	-575.373	0	985.327	0	4.33615	0	0.156446	0	58.0954	0	-3047.98	0	0.00365357	0	0.904777	328.864	-3047.98	-7.31247	0	2001.45	0	0	0	985.327	0	4.33615	0	0.156446	0	58.0954	0	-3047.98	0	0.00365357	0	-3047.98	-0.3	-0.0434289	0.0114662	0.00440066	0	985.337	2.99619	-5386.23	0	398.612	0	575.373	0	985.327	0	4.33615	0	0.156446	0	58.0954	0	-3047.98	0	0.00365357	0	0.904777	328.864	0	-0.0336907	0	
